A1,A2,A3,A4,B1,B2,B3,C,D,E,F
34.47579056,16.50576575,12.84691642,8.801634853,111.7909278,71.47005486,54.5031056,1.121401981,18.34444444,52.21111111,42
31.87450322,15.84974395,12.31135212,8.33291534,100.870969,64.66629575,48.88228101,0.722040842,18.34444444,52.21111111,26
43.93852727,17.19267859,12.90631332,8.851150093,111.1990647,67.59750268,49.55727764,1.918912831,18.34444444,40.92222222,82
27.35695392,15.32864293,12.22207464,8.534750329,78.70645143,41.52983385,23.26884684,0.527226691,18.34444444,7.055555556,94
27.35695392,15.16260058,12.12659725,8.488981591,76.79187164,40.29995107,22.50535211,0.46290192,18.34444444,7.055555556,82
45.48151,13.191378,9.307335071,6.06745059,111.8245178,80.39041137,67.53904868,3.923242406,7.055555556,74.78888889,98
20.91764706,11.94400711,9.566276967,6.690057529,47.78653799,22.63542666,11.97666911,0.037047486,18.34444444,7.055555556,6
36.63351964,12.48693199,9.02470874,5.953592816,108.2630595,78.00186595,64.31501096,2.511145044,7.055555556,74.78888889,62
32.80066507,11.93952312,8.71048355,5.764127428,104.5842891,75.84139096,61.44247657,1.860385366,7.055555556,74.78888889,46
36.63351964,12.57010277,9.002047177,5.903951624,102.3853752,70.85107094,58.23368878,2.869653244,7.055555556,63.5,78
40.84781449,12.51051198,8.859262356,5.761933007,95.51390221,63.21629199,50.85159551,3.116896415,7.055555556,52.21111111,94
32.80066507,11.77416847,8.379913549,5.436917589,79.62673996,47.29893274,34.35015874,2.414149015,7.055555556,29.63333333,98
26.14430338,10.74535367,7.860677825,5.176368864,73.81460101,44.34438265,32.22707059,1.304307238,7.055555556,29.63333333,58
26.14430338,10.53566513,7.649351709,4.993298256,67.70570393,38.01964416,25.28975024,1.293699653,7.055555556,18.34444444,74
16.08400763,7.893801516,5.943959347,3.964519127,43.90720269,25.33317606,16.82663194,0.200933412,7.055555556,18.34444444,14
20.63835978,9.258793793,6.937263624,4.619795324,53.78154182,28.0247711,15.96276907,0.574296965,7.055555556,7.055555556,82
143.0498551,73.29977278,55.60543296,37.45479033,297.3928996,177.8305684,113.3142312,1.49967201,134.62,134.62,82
136.6446377,78.22661985,61.32391988,42.01255062,301.8174357,177.3407847,114.7772987,0.701382729,134.62,114.3,46
134.5095652,82.63683272,66.7405908,46.7331986,308.4752902,181.4703879,114.1678144,0.201047846,134.62,114.3,14
140.9147826,77.19101852,59.4101139,39.95635489,284.6531769,158.5896875,96.97034374,0.934059238,134.62,73.66,90
138.7797101,79.57904379,62.0506026,42.05164369,285.1091957,157.0781012,92.91476579,0.701841391,134.62,53.34,94
132.3744928,80.1942326,65.33189853,46.16506769,280.7951287,152.6336734,84.69417887,0.28682959,134.62,33.02,62
132.3744928,81.8458264,67.01781768,47.62255204,269.3072783,140.7980194,69.95026504,0.114158205,134.62,12.7,62
132.3744928,82.21079512,67.72105959,48.65787695,260.5682885,133.3053344,61.85309228,0.026694911,134.62,12.7,14
116.2372881,69.33508238,54.99365678,38.00595068,289.4037446,177.9191962,118.7643962,0.432351608,114.3,134.62,22
116.2372881,68.43213988,54.10385279,37.28406638,269.5013128,157.2362068,100.210327,0.504372881,114.3,93.98,34
120.5423729,67.01143855,51.52911833,34.74957393,262.2908817,149.2057606,94.29914913,0.941858865,114.3,73.66,78
114.0847458,70.68343213,57.34015759,40.3606959,247.272165,133.6200698,72.38967004,0.166187059,114.3,33.02,30
111.9322034,69.80235834,57.11370974,40.54673806,239.9101892,125.713241,63.04679972,0.11811163,114.3,12.7,54
111.9322034,70.5572726,57.94678261,41.41376757,234.0248442,120.8085485,57.81238018,0.049319655,114.3,12.7,22
100.0125,55.44939578,42.56583204,28.70833621,259.8316202,164.4676598,113.0471688,1.02739248,93.98,134.62,42
97.79,56.51573493,44.00488078,29.98450439,260.6829361,164.6992859,112.6914981,0.720067882,93.98,134.62,30
102.235,55.10221255,41.80452204,28.00517882,250.3229802,153.970719,106.2997202,1.244832166,93.98,114.3,58
95.5675,60.24931345,49.07058277,34.61149286,253.518955,154.768595,102.3305181,0.114572275,93.98,114.3,6
95.5675,58.0155202,46.29484685,32.099917,240.6147244,142.679515,92.34382173,0.313102356,93.98,93.98,18
102.235,56.56084884,42.73607542,28.50404315,237.6849649,137.8154851,90.63976322,1.17568346,93.98,73.66,82
102.235,56.57156072,43.06398619,28.87677878,237.5995635,138.0086577,90.51725664,1.062457082,93.98,73.66,74
93.345,59.26626169,48.30237569,34.13513355,229.8436582,131.1524098,78.53312852,0.082370123,93.98,73.66,6
93.345,56.73960266,45.9590723,32.17934983,209.315388,110.4603202,57.70566988,0.212462862,93.98,12.7,78
93.80457213,48.18169362,34.57963519,22.38930723,234.7488001,150.0650281,112.2315932,2.05172643,73.66,114.3,86
86.36,47.05843286,34.50703726,22.5903907,222.6343257,137.3183686,98.8546526,1.638370116,73.66,93.98,78
81.81473685,46.15434433,35.13138419,23.5236697,209.9890901,125.1965983,85.04425055,1.019178404,73.66,73.66,58
86.36,48.89697175,36.45459858,24.03259415,210.505219,121.5942201,80.069697,1.232857831,73.66,53.34,98
74.99684211,46.87479119,38.11709344,26.86199629,187.5981603,104.9282438,61.52968261,0.129467562,73.66,53.34,10
77.26947368,44.64515428,35.87987648,25.16859898,192.9298772,107.951397,65.30567394,0.553527452,73.66,33.02,66
74.99684211,46.70254862,37.57349977,26.15089291,184.7098887,101.6390241,58.35539666,0.253233438,73.66,33.02,30
72.72421053,46.17412871,37.62940365,26.60013445,173.4234889,91.81239242,48.07133403,0.052493497,73.66,33.02,6
69.53382037,36.66005255,27.00795175,17.6996497,217.2872344,150.01797,115.4219855,1.716660565,53.34,134.62,50
58.70222222,34.5444073,26.87633681,18.1978164,179.6180811,114.131221,80.56722088,0.604161276,53.34,93.98,22
56.2562963,35.60852242,28.85409609,20.27812988,175.364037,110.5440633,76.4474753,0.149896198,53.34,93.98,6
61.14814814,36.00683157,27.66257887,18.52364494,171.154621,101.6142077,68.49745533,0.829817777,53.34,53.34,50
56.2562963,34.35862806,27.61496844,19.26026714,151.7297176,86.84609196,54.5456867,0.171452739,53.34,53.34,10
53.81037038,34.03606521,27.64932415,19.47277477,138.4561985,73.09081816,38.98909423,0.172205047,53.34,12.7,38
45.72,24.98993599,18.92955669,12.55262042,168.7605001,119.6362921,92.22662693,1.190936419,33.02,114.3,30
43.03058823,23.76124222,18.36349659,12.38535128,159.5253853,113.634998,82.80361949,0.72228765,33.02,114.3,18
53.11559003,26.53092432,20.99653197,14.1418353,160.242525,103.5582088,79.46769475,1.634870723,33.02,73.66,62
49.24251706,24.59878652,19.5076471,13.37665786,142.7440071,88.07137725,63.57205429,1.152935015,33.02,53.34,54
43.03058823,23.13390634,18.34513124,12.73326707,112.8100642,61.15361921,35.68310578,0.605889361,33.02,12.7,90
37.6517647,22.08561563,17.87470977,12.55643774,99.55369267,52.6121831,29.42874104,0.219639604,33.02,12.7,34
34.96235294,20.9672087,17.08929641,12.09033524,83.5159033,40.44638031,20.35231579,0.043578896,33.02,12.7,6
41.86950996,16.65180683,12.65652775,8.695993428,163.8316993,129.4883228,108.4573158,2.526084743,12.7,134.62,50
47.05974609,16.62838826,12.41874177,8.468156524,153.6317182,116.6574444,99.98619511,3.194286481,12.7,114.3,70
25.4,11.99141902,9.067856856,6.11916915,115.7236399,89.14425693,62.31264062,0.252937749,12.7,114.3,6
32.85583924,14.17838151,10.79577277,7.303051013,109.2174838,76.66217182,60.86793741,1.097488314,12.7,73.66,30
41.86950996,15.45260177,11.27643694,7.510121232,109.6521152,70.58580588,55.62430218,2.863827729,12.7,53.34,94
25.4,12.83536715,9.842123025,6.712229412,81.1364109,48.95655579,35.20403585,0.7014359,12.7,33.02,34
25.4,12.44081097,9.568776615,6.524759227,76.02152645,45.91605944,32.92907165,0.541979821,12.7,33.02,26
21.77142857,11.08784074,8.623662441,5.941155461,56.42087368,29.97737605,18.48367629,0.263136924,12.7,12.7,26
18.14285714,9.346507662,7.256987869,4.981703772,40.58838603,20.99177618,12.47386891,0.066011258,12.7,12.7,6
44.2962963,27.50206205,22.13556179,15.43605626,124.3584674,70.01029723,43.67038371,0.16724007,42,42,10
62.6225754,36.18627181,27.69236388,18.5097672,172.5821139,102.5992497,69.47424235,0.88954586,53,53,54
62.6225754,33.85846656,27.05636039,18.99906463,165.3116553,95.02193185,61.3039596,0.84933931,53,37,70
54.63768116,34.34341263,27.68703955,19.31307772,143.9191281,78.66025962,45.30186492,0.22013085,53,29,22
55.47826087,33.51120189,27.05028439,18.94757359,141.4231881,75.46350688,41.33721545,0.25143194,53,13,54
53.79710145,34.10405322,27.77449517,19.59209629,134.6925914,70.22614678,36.532785,0.12327217,53,13,26
63.08775018,31.55757896,25.34374238,18.12943659,169.2135824,101.5368597,71.31807825,1.52080245,45,53,86
58.40440269,31.36207867,25.13251513,17.33132314,165.144833,99.58319902,69.56619703,1.18170867,45,53,66
47.45762712,29.68294238,24.09495029,16.95674766,134.8045382,77.74820912,49.98521981,0.112311705,45,53,6
47.45762712,29.33027817,23.60285099,16.46255772,131.841655,74.59519417,46.61476055,0.169008405,45,45,10
51.37129441,30.75167185,24.01051153,16.26673044,148.25169,87.06689663,57.63511777,0.618478295,45,45,38
56.38243687,29.92515532,23.75554613,16.68356494,148.2203835,83.83107933,53.25007929,0.969624655,45,29,86
50,29.37610195,23.59468684,16.41774679,139.6191327,78.97594934,48.99002109,0.45892084,45,29,42
46.61016949,29.11738155,23.65578557,16.65402932,122.8495977,64.8908182,35.15301118,0.180740725,45,13,34
45.76271186,29.12783762,23.86019518,16.93585865,116.0349436,59.36478897,30.24677974,0.098049355,45,13,18
50.4751766,26.95301735,21.3247684,14.49359649,148.8767939,91.08531259,64.82643391,1.089482265,37,53,54
46.58582921,26.46142836,20.86680099,14.18122005,139.9612758,83.88762402,57.7339997,0.824318385,37,45,46
46.58582921,25.26567288,20.01154006,13.93763641,126.4150994,70.46168418,43.46613455,0.760397835,37,21,78
38.5,24.03704495,19.66166171,13.9451483,97.78745548,49.29499091,25.34124526,0.09022386,37,13,14
39.375,24.84147593,20.22736089,14.24708677,104.3374159,53.64495118,27.44486531,0.164636385,37,5,66
38.5,24.19240346,19.7418675,13.96059102,98.86546613,49.60754519,24.57346799,0.10635883,37,5,42
56.43153781,23.62469049,18.28062973,12.98382317,142.8464351,87.83645923,64.83482521,2.114084125,29,53,94
42.54595052,22.46543403,17.57120283,11.84065626,130.6785548,81.27735471,59.24275526,0.96720211,29,53,42
42.54595052,21.8294239,17.272684,11.82546333,126.6098789,77.0542067,54.61938352,0.930916525,29,45,46
35.3943899,20.73803242,16.32431727,11.14037622,110.640137,66.18892789,45.79686061,0.473243585,29,45,22
44.81157593,21.54092832,16.93205098,11.81777966,124.8658545,74.08883233,51.04320404,1.093367685,29,37,62
42.54595052,21.31406966,16.83947574,11.71076146,122.8367092,72.99139315,50.17049681,0.94522128,29,37,54
35.3943899,20.42999707,16.30119349,11.35156995,100.6087464,54.55297802,32.00684789,0.450629895,29,13,62
33.10526316,20.24621403,16.4780643,11.61726081,89.13165783,45.72161878,23.77332998,0.19658525,29,5,66
39.03051221,18.06032114,14.09579032,9.707872683,120.4344502,76.39876948,57.75838678,1.289180155,21,53,50
39.03051221,18.00726493,14.09495606,9.674419819,119.0153542,75.59811062,57.13811817,1.188473845,21,53,46
44.6410516,18.7244575,14.26628416,9.928009009,119.9260532,73.49294227,54.20314345,1.93090413,21,45,82
36.6000867,17.33093369,13.46904753,9.317406338,108.3246156,65.26313381,46.3099034,1.088172725,21,37,54
34.38964157,16.94691863,13.28157347,9.14810468,104.2694321,62.93629278,44.57615369,0.839885075,21,37,42
44.6410516,18.65755152,14.15394736,9.748197611,108.8502466,62.63590546,42.73117309,1.80950059,21,29,98
32.37926617,16.52988505,12.98520479,8.976171137,97.27591691,56.9646269,38.69285321,0.698453515,21,29,42
26,15.13421732,12.03597398,8.339057598,77.75873185,44.037075,29.00317639,0.250895495,21,29,14
34.38964157,17.1244415,13.31404364,9.204105485,97.16608396,54.85857954,35.464234,0.917553205,21,21,66
30.55085196,16.15379703,12.74161515,8.841885843,89.88213103,50.77009524,32.70324364,0.54561476,21,21,42
24.07407407,14.23150951,11.46537117,8.051100059,64.21665384,33.87414693,20.66351373,0.08617168,21,21,6
36.79416085,14.33446981,10.85625595,7.440009848,105.6647997,68.69640969,53.94790445,1.603959785,13,53,54
33.83178609,14.05568327,10.71394444,7.33751503,103.4284394,67.48527669,52.95150065,1.359203005,13,53,46
20.91164962,10.56662569,8.199031455,5.600972044,66.0504678,43.70803207,30.67276758,0.166272315,13,45,6
28.68715107,12.92597007,9.756161815,6.596363201,79.91317885,45.51407402,30.46239847,1.015866125,13,21,62
28.68715107,12.65450128,9.629438128,6.544393374,77.89677086,44.47343095,29.81245542,0.859111595,13,21,54
26.45855033,12.21827806,9.404979898,6.430907063,74.04348264,42.35494757,28.45700579,0.64275303,13,21,42
24.4316626,11.73645403,9.125872032,6.259134945,68.46989087,39.07454387,26.26540364,0.45009569,13,21,30
35.84150388,11.41973658,7.98597023,5.119446284,90.80884218,61.21565375,49.36207272,2.996261725,5,53,90
35.84150388,11.54916608,8.037612014,5.138451639,91.37428243,61.5680528,49.73765321,3.26029367,5,53,98
25.96076195,9.982053872,7.184563754,4.679752758,80.83350875,55.62389056,43.29867399,1.25041398,5,53,38
20.77421544,8.513152449,6.230253223,4.08298569,64.50058744,44.14323108,32.44084081,0.48770851,5,45,18
32.23099134,10.78552344,7.625188483,4.913010955,78.70996872,49.24804784,37.52822313,2.228324265,5,37,82
25.96076195,9.966487624,7.161791961,4.656543218,69.49023327,41.92869262,30.56589135,1.41498761,5,29,62
20.77421544,8.522164654,6.27275671,4.127727406,57.36929917,35.62015325,25.77741981,0.543800865,5,29,26
20.77421544,8.876497819,6.52492385,4.295717136,57.17384495,33.27431872,23.01545644,0.727453495,5,21,42
18.52745909,7.856692811,5.824863424,3.845384204,48.40509806,28.70916752,19.80939047,0.353918235,5,21,22
23.2445658,9.244562596,6.699761159,4.367459148,58.27036062,31.67477377,19.83780291,1.013207935,5,13,78
16.48405904,7.521100123,5.570580783,3.670225277,42.25656657,21.69257277,12.06568952,0.31188701,5,5,62
14.62560929,6.986106778,5.211244242,3.447118512,36.40713153,18.77656125,10.65179459,0.201529385,5,5,38
118.780989,60.35344567,44.61661234,29.42047634,257.0323748,152.6893797,102.5065645,1.70966196,106,106,94
107.5942029,65.54742862,52.67503446,36.7259589,264.4062498,157.5358793,101.7524161,0.23817004,106,106,14
105.9130435,66.76503162,54.35337413,38.35443828,258.3538459,150.0847391,92.58483802,0.144263485,106,90,10
105.9130435,65.06775019,52.28065991,36.44285304,243.3858939,135.9617445,79.46436891,0.26547027,106,58,26
107.5942029,63.41186712,51.46051212,36.27175713,247.1499328,137.8815028,82.70335446,0.57894167,106,42,78
105.9130435,66.13598498,53.94580098,38.18698985,236.3047788,128.0876543,69.36447287,0.134260545,106,42,18
105.9130435,62.90940595,50.85608721,35.77561188,236.5473756,128.1604185,71.68631281,0.37364757,106,26,78
104.2318841,65.48162185,53.2250157,37.49337284,233.0838135,125.3609282,67.36987292,0.16136831,106,26,34
104.2318841,66.15796168,54.18537165,38.43841627,230.1268533,122.1583797,63.09655097,0.104621725,106,26,22
104.2318841,64.20638641,52.18153684,36.7480843,226.7559968,118.8059056,60.56061255,0.187196075,106,10,98
104.2318841,65.24693058,53.29789884,37.52010864,226.0994157,117.9338314,58.78037769,0.123888465,106,10,66
104.2318841,65.42984733,53.65451561,38.12643233,221.2772472,114.1029878,54.73091257,0.057422595,106,10,30
105.7647768,53.95804367,39.43308173,25.90653062,243.8356254,148.9429419,105.069648,1.820487385,90,106,90
104.2318841,64.67243781,53.27439076,38.10460909,214.4336917,108.0107248,48.69041894,0.01986907,106,10,10
93.22033898,54.36608764,42.33340381,28.68385387,234.1282106,139.2930602,92.4088965,0.6840828,90,90,38
91.52542372,56.58737837,45.49489324,31.77566072,241.007992,146.0387933,96.4017083,0.194343145,90,106,10
100,53.89145045,40.49800302,26.96743561,237.4967751,141.6698875,96.91503334,1.324340675,90,90,74
98.30508474,54.53888002,41.515324,27.84044083,232.4662442,135.7342151,89.62431389,1.048519555,90,74,70
91.52542372,55.53037985,44.27346249,30.72844618,225.6142473,130.357415,81.41332365,0.326603485,90,74,22
93.22033898,55.35224533,43.22746699,29.45668552,225.8614445,129.1994791,81.12273872,0.643373175,90,58,54
91.52542372,53.94723842,43.51035989,30.64434784,213.60237,116.3601309,66.79509838,0.51092498,90,26,90
89.83050848,54.05797388,43.75814452,30.79316812,212.012733,115.5954836,65.12384111,0.30023478,90,26,54
192.1565217,112.0932529,89.14259176,61.8663992,393.2377152,233.9427929,149.9876737,0.531029196,192.3142857,163.2857143,38
192.1565217,114.3764639,92.11261034,64.29769353,373.3185686,210.773713,124.8263697,0.319966532,192.3142857,105.2285714,34
192.1565217,111.7366701,88.59651208,61.310569,358.8425368,196.894973,113.5968331,0.528100122,192.3142857,76.2,74
192.1565217,115.4603159,93.09528744,65.09189377,359.5292343,195.3780994,108.0835626,0.306238234,192.3142857,47.17142857,70
189.1064182,115.9976101,95.12418504,68.49371043,348.8879426,183.1241905,90.5520991,0.086457256,192.3142857,18.14285714,50
166.0532687,98.39193228,78.5897246,54.65487544,382.330444,239.7258709,160.1709746,0.400050842,163.2857143,192.3142857,22
172.2033898,86.07172827,65.76353432,44.49795856,333.215225,199.9786669,121.8423764,1.553433704,163.2857143,163.2857143,86
116.8781955,60.00552062,45.42576338,30.70146755,303.6284624,205.377639,141.6721033,1.684725952,105.2285714,192.3142857,58
162.9782082,102.5850805,83.76577872,59.2648395,376.6945406,229.6421493,149.6303667,0.151252779,163.2857143,163.2857143,10
166.0532687,91.1830385,70.41994541,48.12145172,324.2166291,183.054513,113.4703767,0.931098965,163.2857143,105.2285714,78
166.0532687,94.93101834,75.10861836,51.80117039,334.2338232,190.8199165,117.8583507,0.576025335,163.2857143,105.2285714,50
162.9782082,97.78231669,78.54786032,54.85020247,328.3785372,182.8263437,105.9827413,0.319130039,163.2857143,76.2,38
162.9782082,97.92202346,78.17154832,54.24441309,323.8171645,177.3119391,100.9179127,0.411661058,163.2857143,47.17142857,78
162.9782082,98.81675077,79.78133916,55.7449106,322.9602577,176.4645743,98.52971546,0.284598052,163.2857143,47.17142857,54
159.9031477,96.21918581,78.33704037,55.08198635,308.7499213,162.4156175,83.18390028,0.201183882,163.2857143,18.14285714,94
149.225,71.64344528,54.11794396,36.44338937,323.1708021,210.0353831,136.4506913,2.064614882,134.2571429,192.3142857,86
139.7,77.67638896,60.60820764,41.44522137,339.2779585,218.948028,147.3177821,0.880842241,134.2571429,192.3142857,38
139.7,76.661598,59.56395652,40.716359,321.560941,200.5214675,133.4116541,0.95352666,134.2571429,163.2857143,46
136.525,85.15943704,69.3821532,49.00048915,339.3765624,211.6552564,141.4222498,0.181699315,134.2571429,163.2857143,10
136.525,79.09324584,62.3090406,42.94591862,312.2598861,188.0889141,123.5200684,0.586537531,134.2571429,134.2571429,34
136.525,80.30772674,63.9402366,44.34390655,301.2390909,175.4276759,110.5415211,0.415380452,134.2571429,105.2285714,30
139.7,75.74944485,57.4316956,38.38022107,280.0625905,154.9776082,94.38591316,1.071771305,134.2571429,76.2,98
136.525,80.51468331,64.21655274,44.65292556,290.6036661,163.9933063,98.27349187,0.394485084,134.2571429,76.2,38
130.175,81.22423836,66.56207763,47.36631277,271.2206135,142.9628574,72.11406466,0.098715306,134.2571429,18.14285714,38
120.124812,59.55310881,44.50212111,29.75595392,285.5794104,186.1439621,127.7468841,1.901238407,105.2285714,163.2857143,74
110.3849624,62.19143694,48.24453362,32.85962323,290.2345465,187.7867099,128.5793632,0.863232835,105.2285714,163.2857143,34
113.6315789,60.59651239,46.25824559,31.23588752,272.2561344,169.5696902,115.2002747,1.20564251,105.2285714,134.2571429,54
107.1383459,65.25485232,52.25412593,36.34431955,278.5196618,172.8544593,116.0788237,0.28779687,105.2285714,134.2571429,14
113.6315789,60.87857658,46.27661484,31.03326074,259.5838939,155.0769008,104.6589063,1.200736433,105.2285714,105.2285714,66
107.1383459,64.69633209,52.01181923,36.34232294,248.7053491,142.1050291,86.15748782,0.235408843,105.2285714,76.2,18
103.8917293,64.11260059,52.51547651,37.41498274,229.9673357,122.0230281,63.23790593,0.139736536,105.2285714,18.14285714,42
94.34285714,48.61028526,35.40674664,23.39129815,282.886889,202.602503,152.6638815,2.379153937,76.2,192.3142857,70
87.35449734,46.55725638,34.89222508,23.21151619,257.5225937,176.4237111,127.0561345,1.626623218,76.2,163.2857143,50
83.86031746,46.71681086,36.02165594,24.27192831,236.5984074,154.0865696,107.5415703,0.853061047,76.2,134.2571429,30
80.36613757,47.76507346,37.55671811,25.7349199,236.2037341,153.31147,106.3532039,0.493399476,76.2,134.2571429,18
87.35449734,46.93441427,35.04895332,23.29151901,227.1983466,142.0227423,102.0030677,1.435452445,76.2,105.2285714,62
83.86031746,47.22570507,36.07466737,24.20174643,213.0131294,126.881381,85.80447255,0.95808062,76.2,76.2,54
76.87195769,48.02264618,39.11927998,27.63187298,186.0750436,101.9424037,57.22652683,0.068855819,76.2,47.17142857,6
76.87195769,46.00901372,37.03435155,25.87035795,186.4651428,100.4650886,55.9592472,0.365064258,76.2,18.14285714,78
81.96300829,40.45892274,30.03374888,18.67189347,267.5793559,202.8821686,172.5795322,3.126424726,47.17142857,192.3142857,82
57.6302521,31.66995014,24.26080641,16.19940288,166.0054146,103.6396499,74.38100115,0.848905946,47.17142857,76.2,34
53.78823529,30.24911859,24.27959877,16.93820985,136.6308274,74.65974688,43.44748502,0.404189909,47.17142857,18.14285714,58
49.94621848,30.26832838,24.5398891,17.24590869,129.9818744,69.80544483,39.04043785,0.208676489,47.17142857,18.14285714,30
36.28571429,17.20082327,13.07538142,8.838220502,154.9157385,120.5590825,91.41428971,1.090729225,18.14285714,134.2571429,22
41.35887675,18.21451624,13.94483439,9.448958772,144.7548248,106.1579483,85.97362789,1.429281796,18.14285714,105.2285714,34
41.35887675,18.46551266,14.15586698,9.7503371,135.4704921,91.68657984,74.13721349,1.913856425,18.14285714,76.2,58
31.10204081,16.4169577,12.72190781,8.747596489,103.4059423,64.7424317,47.95250925,0.827254131,18.14285714,47.17142857,34
36.28571429,16.59462022,12.64363832,8.598282229,92.74330154,51.21255742,32.25723221,1.21079657,18.14285714,18.14285714,90
31.10204081,15.86917998,12.16446036,8.303723261,88.76605275,49.11789508,30.95433654,0.865221896,18.14285714,18.14285714,66
84,45.48174357,34.17974068,22.69303152,222.8186243,139.8063469,99.85185284,1.303831745,74,106,54
93.17165842,49.41925539,35.31043025,22.7649059,224.882084,137.4846672,98.91715599,1.906637665,74,90,98
46.22222222,28.04125398,22.16399618,15.22679637,145.9842501,90.91697534,63.57106999,0.365301045,42,74,14
77,46.13741794,36.35539457,24.96600827,209.100976,126.601759,85.08663621,0.45778971,74,90,22
86.76568432,47.46301079,35.31584285,23.34244315,215.1773941,128.4086815,88.42894131,1.338191165,74,74,78
84,48.49503937,36.24973802,23.9072426,211.6149529,123.2550361,82.02548809,1.22460286,74,58,90
84,46.02883023,37.31475679,26.76575352,203.942676,115.6414705,73.37892207,1.008502285,74,42,98
73.5,46.15927566,37.666177,26.57099085,173.889165,90.77947942,45.98943015,0.13326848,74,10,50
73.5,46.16869261,37.82099227,26.88373419,165.8949692,84.24469386,39.8191666,0.050233245,74,10,18
80.97986108,45.57417642,33.18205188,21.07244314,213.0612463,134.5592541,101.0664989,2.09729161,58,90,98
77.24824848,42.59672519,30.83146784,19.80230549,207.9189151,131.3796682,98.11537575,1.842348165,58,90,82
62.27507802,23.03473796,17.76489851,12.66598744,153.5891314,100.5907383,79.86134249,2.79354161,26,74,98
68.77928314,33.45458361,27.09501357,18.3309827,191.5383743,125.0540977,97.66778777,2.295522575,42,90,90
57.77585892,29.18878391,23.19682637,16.4692964,154.7971719,90.94229321,61.79309404,1.296921015,42,42,82
46.22222222,27.789588,22.39955463,15.63874552,121.7770389,64.79936599,35.71480651,0.325739385,42,10,74
57.37430214,22.64151364,17.71899185,12.52255019,152.32068,99.95202702,79.06437082,2.357746855,26,74,82
41.82329924,21.25797057,16.61632521,11.17358533,129.4686372,82.22907706,61.68595849,1.07444712,26,58,42
45.17646126,20.73948064,16.01454138,11.15414871,125.8938972,75.88753521,54.09089368,1.50866992,26,42,74
29.64705882,17.96699545,14.50945824,10.19410575,89.84203598,52.58287782,35.44641461,0.127471795,26,42,6
36,19.16190584,15.19257662,10.57691487,105.4175748,60.51571772,39.50540056,0.64121753,26,26,46
31.76470588,18.24296918,14.6138047,10.1691061,88.81552082,49.13263651,30.83382379,0.26209829,26,26,18
41.54843088,14.64156333,10.84596495,7.316726286,138.1766938,105.3514063,88.47543685,2.715614015,10,106,58
51.9215239,15.13547826,10.94182278,7.299190813,130.4266209,95.72805715,81.8085955,4.14541615,10,90,98
32.96811808,13.62305805,10.2335548,6.913158884,119.8945684,88.99076245,72.22321319,1.63236705,10,90,38
46.4891316,14.55208903,10.59101248,7.068976197,118.2673209,82.86103259,69.25046019,3.28978406,10,74,86
37.05491818,14.10613853,10.46939841,7.057232014,115.7999379,81.30408718,67.29972586,2.368084895,10,74,62
20,9.977806661,7.595171498,5.127443536,58.58099044,34.63986084,24.04977552,0.331239275,10,26,18
48.14814814,28.82138858,22.63002359,15.39320691,139.2881041,81.34368085,53.42168302,0.54665859,42,42,34
46.22222222,27.57280533,22.16560941,15.44399667,130.5086659,73.16878816,44.75137138,0.39526795,42,26,38
44.2962963,27.2127952,22.01259869,15.41275696,117.3573224,61.74576174,33.29983909,0.218241215,42,10,50
69.06432526,36.02619999,29.39050756,20.50851759,186.2381502,113.8178413,81.93164055,1.69597402,50,65,90
151.167655,87.2867137,68.86952942,47.07552915,307.9772617,172.4319384,103.6390829,0.585587405,148.7714286,76.2,62
50.07407408,28.77368194,22.04521878,14.74619538,159.7829404,102.352062,75.04954455,0.85406524,42,82,30
80.36613757,47.22245474,37.04993574,25.30023396,207.2921021,122.5344426,80.41817055,0.533370731,76.2,76.2,30
76.2,43.28863949,32.21181429,21.18341832,199.6336457,119.2558929,82.2634083,1.285158381,63.5,63.5,78
73.89090909,42.09497528,31.73476001,21.05225381,195.7062896,116.8174274,79.96433753,1.111632807,63.5,63.5,66
92.36363635,55.48427706,43.84429043,30.1650951,234.7851003,139.377804,91.15107592,0.459791246,90.71428571,90.71428571,26
102.2597403,55.8567038,41.76914413,27.61300326,230.9330525,131.7010103,84.95169931,1.219479156,90.71428571,61.68571429,98
46.39178679,24.57025057,19.40274706,13.530037,126.5726257,71.32009676,45.06774854,0.884127091,35.27777778,23.98888889,78
69.27272727,41.19886075,32.32800766,22.0264476,179.634205,103.0583176,65.05812413,0.556355708,63.5,43.18,46
92.36363635,55.66253896,43.77620537,29.95007993,225.5005268,128.9968854,80.38441884,0.528208966,90.71428571,61.68571429,42
30,17.86815256,14.39158661,10.06653271,85.09728684,45.87507597,27.43705474,0.260853125,25,17,26
38.48484848,23.58356412,19.035604,13.3058197,105.3701261,56.95573155,33.39649554,0.205904424,35.27777778,23.98888889,18
95.66233765,54.51075934,44.07649327,31.16554815,219.2482242,120.9753109,71.64722545,0.624588573,90.71428571,32.65714286,90
31.36987088,18.33718754,14.72870294,10.30424684,88.76416732,47.09328224,26.65049661,0.37787422,25,9,66
92.36363635,54.94571183,44.50517012,31.25865949,217.4834647,120.2083719,69.86433436,0.367379271,90.71428571,32.65714286,54
38.48484848,23.51068302,19.06288238,13.39877484,104.1185508,55.07042713,30.60903431,0.210611414,35.27777778,12.7,34
89.06493508,56.5329169,46.09113964,32.69202233,203.6027784,107.9690008,55.89416335,0.070429632,90.71428571,32.65714286,10
